(0.03676286962027839, 0.38447209905286994)
(0.0, 0.1710458449451448)
(0.21055095285053438, 0.4398547553220891)
(0.0, 0.2613300221862083)
(0.03676286962027839, 0.11655126010360198)
(0.037505334568122994, 0.3123080837361855)
(0.0, 0.3114473224748281)
(0.0, 0.25802570910259304)
(0.03829695323894131, 0.12887327755213582)
(0.0, 0.09248064567412684)
(0.0, 0.09097537539334699)
(0.0, 0.30038006170041126)
(0.0, 0.39365045463041975)
(0.0, 0.24864308889394962)
(0.0, 0.022057102646640243)
(0.0, 0.22699035365624973)
(0.08051968519667997, 0.3443600566193107)
(0.0, 0.14638713098954442)
(0.0, 0.13135864811917894)
(0.1569069393686646, 0.4204112239458767)
(0.0, 0.3699016244281106)
(0.027168811856313146, 0.24895810236652038)
(0.12014080852451904, 0.34971691556486084)
(0.0, 0.2204191467278752)
(0.03676286962027839, 0.2671586408405163)
(0.045511315065028445, 0.20382796746062307)
(0.027871678168375724, 0.3303288437999222)
(0.22498186644734233, 0.3802435057380465)
(0.22823216627106388, 0.44420702517249183)
(0.08090565448639218, 0.3018853246726488)
(0.0, 0.22164147757296657)
(0.0, 0.22828421500552626)
(0.02958692814969259, 0.21204850756164934)
(0.034173494275086806, 0.28024272193097827)
(0.0, 0.18722209844851773)
(0.028716584037637626, 0.2231912077300669)
(0.08614976444974107, 0.5254253778164635)
(0.0, 0.25479197385399904)
(0.0, 0.24416170322086028)
(0.0, 0.30915139558109234)
(0.19962409896627314, 0.4746113283793025)
(0.03676286962027839, 0.20171983908652935)
(0.19213572537028004, 0.3481285443299228)
(0.0, 0.3420329934962071)
(0.028692785340129423, 0.15265704150496945)
(0.0, 0.12310163614338965)
(0.03829695323894131, 0.43617758552700214)
(0.0, 0.12537521947058566)
(0.0, 0.27219664934085974)
(0.0, 0.18289146219213537)
(0.0, 0.3086877204272014)
(0.0, 0.24555058996221052)
(0.10309878396356671, 0.37352020513004713)
(0.03418613246639834, 0.2745800182844652)
(0.027090687872021582, 0.1546719642489559)
(0.1335355622715632, 0.19793399591440927)
(0.0, 0.3211357887141103)
(0.13596319909474122, 0.3648020717928421)
(0.0477503243710201, 0.3769176327307085)
(0.08709842971186263, 0.4486206923714372)
(0.11497798954130818, 0.4706926666699995)
(0.0, 0.23563795553666597)
(0.0, 0.26891864907188556)
(0.0, 0.21447939302749677)
(0.08031303289078194, 0.4385317120753844)
(0.2039272482935326, 0.34765297102485554)
(0.0, 0.417787036953501)
(0.027162093992436315, 0.38007072793170854)
(0.0, 0.14273618943848712)
(0.06088904876981954, 0.3702379668184293)
(0.0, 0.19339564652339383)
(0.06260429875113642, 0.6015209116697494)
(0.05370951867502508, 0.42248975865886856)
(0.0, 0.3245313588596022)
(0.21746631772800473, 0.661861093901233)
(0.0, 0.2300411945947324)
(0.0, 0.3555176561679033)
(0.04544307393795595, 0.3333600801161367)
(0.08120408931225252, 0.31945642613112674)
(0.0, 0.13858021759550415)
(0.4319080363690425, 0.5736278888688592)
(0.04355016327050355, 0.2866977781022607)
(0.033017447968374906, 0.18881879675467186)
(0.018997543040891907, 0.4880550313157291)
(0.02752326709503683, 0.11759400943002377)
(0.2153280169489695, 0.5497522460870626)
(0.03881450184336938, 0.20929204345770241)
(0.027054177761425553, 0.25392200375768925)
(0.24554134952833462, 0.4677103803594663)
(0.1246500143478594, 0.5038135834398745)
(0.06834112974906409, 0.39257255560287846)
(0.02723497973235312, 0.2745889767649738)
(0.054865518133303544, 0.4549637850070682)
(0.0, 0.20488348839409856)
(0.11005601652270182, 0.21353213859909084)
(0.07505982285921971, 0.19322499589803804)
(0.03416955435141562, 0.24390303871629743)
(0.0, 0.21694386660460213)
(0.0, 0.2965459299671309)
(0.03418613246639834, 0.5285238886992685)
(0.0, 0.33664541881816307)
(0.1253434211234158, 0.5388656251418963)
(0.0, 0.3141833351721906)
(0.08874689042774872, 0.366689707760451)
(0.055736438054498176, 0.20229046568860493)
(0.0, 0.25908028396194654)
(0.06603481856981873, 0.3307593766114453)
(0.16538690171789905, 0.28479392873770626)
(0.062052110449834996, 0.3992953030021183)
(0.0, 0.27406384430694436)
(0.0, 0.6516424702309604)
(0.0, 0.3045640605065821)
(0.02697773777407118, 0.2564427227384698)
(0.0, 0.25519036422569263)
(0.0, 0.2300114738624807)
(0.027444618402445685, 0.11996491682209869)
(0.21282811966740484, 0.4567750710836956)
(0.0, 0.272043830035624)
(0.13206870883803884, 0.3220651526531718)
(0.0, 0.40291326752690393)
(0.0, 0.3733134951866344)
(0.0, 0.23210452546309207)
(0.028614245176806333, 0.30215024790396144)
(0.027001237578881215, 0.35061000122151154)
(0.1217703283227183, 0.30290346293434944)
(0.09163326259480177, 0.2107583937328969)
(0.027871678168375724, 0.1824198210905274)
(0.02333692867610319, 0.3943473438375372)
(0.10238630525737753, 0.331766676645194)
(0.0, 0.09488270756741626)
(0.12404447705948042, 0.48507617778688594)
(0.16281771571635895, 0.38265324079047563)
(0.0, 0.42156580898840135)
(0.0, 0.07626579937164676)
(0.2644113365030051, 0.5607462482497196)
(0.0, 0.26254004453213176)
(0.0, 0.12314768364047912)
(0.06280817771547922, 0.26511850918508095)
(0.0, 0.4623533565115128)
(0.0, 0.45477234032671765)
(0.0, 0.2874551438165615)
(0.03829695323894131, 0.45514299746691256)
(0.0, 0.342146492876456)
(0.2036765245466813, 0.29636473928137264)
(0.0990519570849812, 0.551676936745335)
(0.08161810786235259, 0.359745435928341)
(0.06837315142331629, 0.16807283815752333)
(0.0, 0.1411689688374622)
(0.1817164017023594, 0.4128642812256699)
(0.027871678168375724, 0.3454900313141259)
(0.03829695323894131, 0.3884094068832734)
(0.1238631961612855, 0.2589399498041852)
(0.04355016327050355, 0.37954940935575615)
(0.04029778479958514, 0.22802510533675827)
(0.05446603664759727, 0.19664515229016905)
(0.0, 0.21987681448032012)
(0.11028860886083516, 0.20414756858835922)
(0.09703349502760741, 0.3056010089195314)
(0.026914454134274905, 0.3422255944346441)
(0.029034739848391184, 0.14699563910798583)
(0.026948953564489002, 0.3140490048994668)
(0.03418404781529238, 0.3723488019299637)
(0.03417863564594228, 0.3333904918832351)
(0.05426972944102798, 0.3970492162087399)
(0.0, 0.11043784466276638)
(0.0, 0.16926552161462802)
(0.0, 0.3387310559916526)
(0.054781875213174736, 0.37719753776913245)
(0.05428202567057757, 0.2016807839355204)
(0.0, 0.12489450344778148)
(0.18841659895738072, 0.47631785377142305)
(0.03336021978005226, 0.21068315897874207)
(0.0, 0.19360002106668853)
(0.08990995210776417, 0.5015111381871378)
(0.06834506967273526, 0.2918672867515824)
(0.04355016327050355, 0.277653961003165)
(0.03418014365958847, 0.2564575111582877)
(0.16292500604189428, 0.3147436989034282)
(0.029034739848391184, 0.2990604112399571)
(0.0, 0.19159641485619883)
(0.0, 0.21220106279236456)
(0.022626708710979725, 0.3689041697487504)
(0.0, 0.5197977677877975)
(0.033017447968374906, 0.41579895827277624)
(0.0, 0.09904014607486228)
(0.0, 0.23849447842231325)
(0.0, 0.10110578079523909)
(0.0, 0.363858836053495)
(0.13641472858250125, 0.4669953318655967)
(0.0, 0.112447240512709)
(0.0, 0.24111284978177977)
(0.02958692814969259, 0.39894058275994954)
(0.0, 0.13094938727442934)
(0.0, 0.5399759620141915)
(0.027201997120110493, 0.2146140225814707)
(0.10848189697851421, 0.4549905754445823)
(0.15282025606107408, 0.32743167667930323)
(0.029034739848391184, 0.5116093614116226)
(0.0, 0.1496879430193185)
(0.0, 0.28966075018121556)
(0.0340955726247187, 0.481317366157722)
(0.0, 0.3313149608498395)
(0.035855710972808506, 0.33215088512278024)
(0.040550737808326756, 0.1592106311765374)
(0.0, 0.052357860335415896)
(0.08184711650944487, 0.1755962634069665)
(0.02725418225485832, 0.1829680475084124)
(0.0, 0.2960857002608738)
(0.08102089346906029, 0.35727653904215967)
(0.0, 0.23515571150345416)
(0.028629857211334063, 0.22677386025742177)
(0.028606456958373314, 0.22335091491773587)
(0.09505845216527087, 0.3566566432156638)
(0.0, 0.2043812533806797)
(0.0, 0.14572894835832187)
(0.0, 0.1954411766729567)
(0.0, 0.07015421291947321)
(0.07659390647788263, 0.18197533131590934)
(0.0, 0.2878629464951762)
(0.10810364987396465, 0.3439411037294619)
(0.0403528443813536, 0.32552266388917495)
(0.0, 0.17992679936067674)
(0.0, 0.11241094246219538)
(0.0543265199437037, 0.30867925543716457)
(0.0, 0.36816726403623895)
(0.23043267860922137, 0.5117447878543945)
(0.07659399028524849, 0.2116506923043986)
(0.0871003265410071, 0.30483763153162824)
(0.03829695323894131, 0.3783117772102126)
(0.07926263360834529, 0.3990328810624534)
(0.11949412682256116, 0.3294685997101517)
(0.027464143533004054, 0.1263648777603973)
(0.0, 0.20708461052914276)
(0.0, 0.23542869026852556)
(0.0, 0.2528174486857382)
(0.04550368050693456, 0.1329693782540515)
(0.07937230205869322, 0.3641192416822582)
(0.0, 0.16371762477663046)
(0.0, 0.12793439453721664)
